institute,city,url
Tabriz University of Medical Sciences,Tabriz,http://www.tbzmed.ac.ir
Tafresh University,Tehran,http://tafreshu.ac.ir/en
Technical and Vocational University,Tehran,https://tvu.ac.ir
Tehran University of Medical Sciences,Tehran,http://www.tums.ac.ir
Torbat Heydarieh University of Medical Sciences,Torbat Heydarieh,http://www.thums.ac.ir
Torbat-e Jam Higher Education Complex Agriculture and Animal Husbandry,Torbat-e Jam,http://www.tjamcaas.ac.ir
Torbat-e-jam University of Medical Sciences,Torbat-e-Jam,http://www.trjums.ac.ir
University College of Nabi Akram,Tabriz,http://www.ucna.ac.ir
University of Applied Science and Technology,Tehran,http://www.uast.ac.ir
"University of Art, Tehran",Tehran,http://www.art.ac.ir
University of Birjand,Birjand,http://www.birjand.ac.ir
University of Bojnord,Bojnord,https://ub.ac.ir/en/home
University of Bonab,Bonab,http://www.bonabu.ac.ir
University of Eyvanekey,Eyvanekey,http://www.eyc.ac.ir/intro-en.html
University of Ghiaseddin Jamshid Kashani,Abyek,http://www.ghiaseddin.ac.ir
University of Gonabad,Gonabad,http://www.gonabad.ac.ir
University of Guilan,Rasht,http://www.guilan.ac.ir
University of Hormozgan,Bandar Abbas,http://www.hormozgan.ac.ir
University of Isfahan,Isfahan,http://www.ui.ac.ir
University of Kashan,Kashan,http://www.kashanu.ac.ir
University of Kurdistan,Sanandaj,http://www.uok.ac.ir
University of Maragheh,Maragheh,https://en.maragheh.ac.ir
University of Mohaghegh Ardabili,Ardabil,https://www.uma.ac.ir
University of Neyshabur,Neyshabur,http://en.neyshabur.ac.ir/en
University of Qom,Qom,http://www.qom.ac.ir
University of Quran and Etrat Studies,Isfahan,http://icqt.ac.ir/fa/en/home
University of Religions and Denominations,Qom,https://urd.ac.ir
University of Sayyed Jamal Aldin Asad Abadi,Asadabadi,http://www.sjau.ac.ir/en
University of Science and Arts of Yazd,Yazd,http://sau.ac.ir
University of Science and Culture,Tehran,http://www.usc.ac.ir
University of Shahreza,Shahreza,http://en.shahreza.ac.ir
"University of Social Welfare and Rehabilitation Sciences, Tehran",Tehran,http://www.uswr.ac.ir
University of Tabriz,Tabriz,https://tabrizu.ac.ir
University of Torbat Heydarieh,Torbat Heydarieh,http://www.torbath.ac.ir
