institute,city,url
Bhakti Husada Bengkulu College of Health Sciences,Kebun Tebeng,http://stikesbhaktihusada.ac.id
Bhakti Kencana University,Bandung,https://bku.ac.id
Bhakti Pembangunan College of Economics,Jakarta Selatan,https://stiebp.ac.id
Bhakti Wiyata Kediri Institute of Medical Sciences,Kediri,http://www.iik.ac.id
Bhayangkara Jakarta Raya University,Jakarta Selatan,http://www.ubharajaya.ac.id
Bhayangkara University Surabaya,Surabaya,http://www.ubhara.ac.id
Biak-Papua College of Law,Biak Numfor,http://www.stihbiak.ac.id
Bima College of Economics,Bima,http://www.stiebima.ac.id
Bina Bangsa Majene College of Health Sciences,Majene,http://www.stikesbbm.ac.id
Bina Bangsa University,Serang,http://www.binabangsa.ac.id
Bina Banua School of Administrative Sciences,Banjarmasin,http://www.stiabinabanuabjm.ac.id
Bina Darma University,Palembang,http://www.binadarma.ac.id
Bina Dinamika Foreign Language College,Bekasi,http://www.stbabinadinamika.ac.id
Bina Husada College of Health Sciences,Palembang,http://www.binahusada.ac.id
Bina Karya College of Economics,Tebing Tinggi,Webpage-Not-Found
Bina Sarana Computer University of Bandung,Bandung,http://ubsi.ac.id
Bina Taruna School of Administrative Sciences,Gorontalo,Webpage-Not-Found
Binalita Sudama College of Health Sciences,Medan,https://www.bsm.ac.id
Binaniaga College of Economics,Bogor,http://www.stiebinaniaga.ac.id
Binawan College of Health Sciences,Jakarta Timur,http://www.binawan-ihs.ac.id
Bintuni College of Law,Teluk Bintuni,Webpage-Not-Found
Binus University,Jakarta,http://binus.ac.id
Boedi Oetomo College of Economics,Pontianak,http://www.stieboedioetomo.ac.id
Bogor Agricultural University,Bogor,http://www.ipb.ac.id
Bojonegoro University,Bojonegoro,http://www.unigoro.ac.id
Bondowoso University,Bondowoso,http://www.unibo.ac.id
Borneo Lestari College of Health Sciences,Banjarbaru,http://stikesborneolestari.ac.id
Borneo Tarakan University,Tarakan,http://www.borneo.ac.id
Borobudur University,Jakarta Timur,http://borobudur.ac.id
Bosowa University,Makassar,https://universitasbosowa.ac.id
Boyolali University,Boyolali,https://uby.ac.id
BPKP College of Economics,Jakarta Barat,https://stiebpkp.ac.id
Brawijaya University,Malang,http://www.ub.ac.id
Buana Perjuangan University of Karawang,Karawang,http://www.ubpkarawang.ac.id
Buddhi Dharma University,Tangerang,http://www.buddhidharma.ac.id
Budi Daya School of Teacher Training and Educational Science,Binjai Utara,http://www.stkipbudidaya.ac.id
Budi Luhur Cimahi College of Health Sciences,Cimahi,http://www.stikesbudiluhurcimahi.ac.id
Budi Luhur University,Petukangan Utara,http://www.budiluhur.ac.id
Budi Mulia College of Health Sciences,Kendari,Webpage-Not-Found
Budi Utomo Institute of Teacher Training and Educational Science - Malang,Malang,http://www.ikipbudiutomo.ac.id
Budi Utomo Institute of Technology,Jakarta Timur,http://itbu.ac.id
Bukittinggi State Islamic Institute,Bukittinggi,http://www.iainbukittinggi.ac.id
"Bulungan College of Economics, Tarakan",Tarakan,http://www.stiebultar.org
Bumi Hijrah University,Tidore,http://www.unibrah.ac.id
Bumiputera School of Business,Jakarta Selatan,http://www.stiebumiputera.ac.id
Bunda Mulia University,Jakarta Utara,http://www.ubm.ac.id
Bung Hatta University,Padang,http://www.bunghatta.ac.id
Bung Karno University,Jakarta Pusat,http://www.ubk.ac.id
"Bunga Bangsa Institute of Islamic Studies, Cirebon",Cirebon,http://bungabangsacirebon.ac.id
"Business Development and Management College, Jakarta",Cililitan,http://www.stiepbm.ac.id
Cahaya Bangsa College of Health Sciences,Banjar,Webpage-Not-Found
Cahaya Surya Foreign Language College,Kediri,http://www.cahayasurya.ac.id
Cakrawala Nusantara Foreign Language College,Kupang,Webpage-Not-Found
Candradimuka College of Social and Political Sciences,Palembang,http://stisipolcandradimuka.ac.id
Catur Sakti College of Education and Teacher Training,Bantul,http://www.stkipcatursakti.ac.id
Cendekia Karya Utama College of Economics,Semarang,http://cendekiaku.ac.id
Cendekia Utama College of Health Sciences,Kudus,http://stikescendekiautamakudus.ac.id
Cenderawasih University,Jayapura,https://www.uncen.ac.id
Ceria Buana College of Health Sciences,Agam,Webpage-Not-Found
Christian University of Indonesia,Jakarta Timur,http://www.uki.ac.id
Christian University of Indonesia Tomohon,Tomohon,https://ukit.ac.id
Christian University of Surakarta,Surakarta,http://www.uks.ac.id
Christian University of Tentena,Tentena,Webpage-Not-Found
Christian University Palangka Raya,Palangka Raya,http://www.unkrip.ac.id
Cimahi School of Administrative Sciences,Cimahi,http://www.stiacimahi.ac.id
Cipta Wacana Christian University,Malang,http://ukcw.ac.id
Cipto Hadi Pranoto Foreign Language College,Bekasi,Webpage-Not-Found
Ciputra University,Surabaya,http://www.ciputra.ac.id
Cirebon College of Economics,Cirebon,http://stiecirebon.ac.id
Cirebon College of Health Sciences,Cirebon,http://stikescirebon.com
Cokroaminoto College of Law,Paleteang,Webpage-Not-Found
Cokroaminoto University - Makassar,Makassar,https://ucm.ac.id
Cokroaminoto University - Palopo,Palopo,http://uncp.ac.id
Cokroaminoto University - Yogyakarta,Yogyakarta,http://www.ucy.ac.id
College of Agricultural Sciences Dharma Wacana,Metro,http://www.stiperdharmawacana.ac.id
College of Agricultural Sciences Labuhan Batu,Labuhan Batu,http://stiper-labuhanbatu.ac.id
College of Agricultural Sciences Mujahidin Toli-toli,Toli-Toli,http://www.stiptolitoli.info
College of Agricultural Sciences of Belitang,Belitang,https://stiperblt.wordpress.com
College of Agricultural Sciences Puangrimanggalatung,Wajo,http://www.stipprima.ac.id
College of Agricultural Sciences Rejang Lebong,Rejang Lebong,http://www.stiperrl.ac.id
College of Agricultural Sciences Sriwigama,Palembang,http://www.stipersriwigama.ac.id
College of Agricultural Sciences Surya Dharma,Bandar Lampung,Webpage-Not-Found
College of Agricultural Sciences Wuna Raha,Raha,Webpage-Not-Found
College of Agricultural Sciences Yapi Bone,Bone,http://stipyapibone.ac.id
"College of Agricultural Sciences, Amuntai",Amuntai,http://stiperamuntai.ac.id
College of Business Economics and Banking,Sleman,http://www.stiebbank.ac.id
College of Commerce and Finance,D.K.I. Jakarta,Webpage-Not-Found
College of Economics and Trade,Padang,http://www.stieperdaganganpdggo.ac.id
College of Fishery Malang,Malang,http://stipmalang.ac.id
College of Health Sciences Abdi Husada Tulungagung,Tulungagung,http://www.stikestulungagung.ac.id
College of Health Sciences Abdi Nusa,Palembang,Webpage-Not-Found
College of Health Sciences Aufa Royhan,Padang Sidempuan,http://stikes-aufa.ac.id
College of Health Sciences Bhakti Pertiwi Luwu Raya,Palopo,http://www.stikesbhaktipertiwi.ac.id
College of Health Sciences Insan Unggul Surabaya,Sidoarjo,Webpage-Not-Found
College of Health Sciences Nani Hasanuddin,Makassar,http://stikesnh.ac.id
College of Health Sciences Nauli Husada Sibolga,Sibolga,http://stikesnaulihusada.ac.id
College of Health Sciences Padang,Padang,http://www.stifarm-padang.ac.id
College of Health Sciences Polewali Mandar,Polewali Mamasa,http://biges.ac.id
College of Health Sciences Putra Abadi Langkat,Langkat,http://www.stikespal.ac.id
College of Health Sciences Santa Elisabeth Medan,Medan,http://stikeselisabethmedan.ac.id
College of Health Sciences Siti Hajar Medan,Medan,http://www.stikes-sitihajar.ac.id
College of Management Amkop,Palembang,http://stim-amkop.ac.id
College of Management LMPI,Jakarta Selatan,http://www.stimlpmi.ac.id
College of Pharmacy and Natural Sciences Pelita Mas,Palu,http://www.stifa.ac.id
College of Pharmacy Bhakti Pertiwi,Palembang,htp://www.stifibp.ac.id
College of Pharmacy Makassar,Makassar,http://www.stifamks.ac.id
College of Pharmacy of the Pharmaceutical Foundation Semarang,Semarang,http://www.stifar.ac.id
College of Pharmacy Riau,Pekanbaru,http://www.stifar-riau.ac.id
College of Public Health Nusantara,Palembang,http://www.stikmnusantara.ac.id
College of Social Welfare,Bandung,http://www.stks.ac.id
College of Technology Jakarta,Bekasi,http://sttj.ac.id
Cordova University,Sumbawa Barat,http://www.undova.ac.id
Cut Nyak Dhien Langsa College of Health Sciences,Langsa,http://www.stikescnd.ac.id
Cut Nyak Dhien University of Science,Langsa,http://www.uscnd.ac.id
"Daar Al-Ulum Institute of Islamic Studies, Asahan",Asahan,http://www.daarul-uluum.ac.id
"Damarica College of Law, Palopo",Palopo,Webpage-Not-Found
Darma Agung University,Medan,https://darmaagung.ac.id
Darma Cendika Catholic University,Surabaya,http://www.ukdc.ac.id
Darma Persada University,Jakarta Timur,http://www.unsada.ac.id
Darul Da'wah Institute of Islamic Studies,Polewali Mamasa,http://iai.ddipolman.ac.id
Darul Rahman School of Administrative Sciences of Tual,Tual,http://stiadarulrachmantual.com
Darul Ulum Islamic Sudirman Ungaran University Centre,Ungaran,http://undaris.ac.id
Darul Ulum Islamic University,Lamongan,http://www.unisda.ac.id
Darul Ulum University,Jombang,http://www.undar.ac.id
Darullughah Wadda'wah Institute of Islamic Studies,Bangil,http://www.inidalwa.ac.id
Darussalam University Ambon,Ambon,http://www.unidar.ac.id
Darwan Ali University,Sampit,http://www.unda.ac.id
Dayanu Ikhsanuddin University,Bau-Bau,http://www.unidayan.ac.id
De La Salle Catholic University,Manado,http://www.unikadelasalle.ac.id
Dehasen Bengkulu University,Bengkulu,http://www.unived.ac.id
Dehasen College of Health Sciences,Bengkulu,Webpage-Not-Found
Del Institute of Technology,Toba Samosir,http://www.del.ac.id
Denpasar School of Administration,Denpasar,https://kerthawisata.ac.id
"Development College of Economics, Tanjungpinang",Tanjungpinang,http://www.stie-pembangunan.ac.id
Development University of Panca Budi,Medan,http://www.pancabudi.ac.id
Dharma Andalas University,Padang,http://web.unidha.ac.id
Dharma Andhiga Law School,Bogor,http://www.stihdharmaandigha.ac.id
Dharma Husada Health Sciences College Bandung,Bandung,http://stikesdhb.ac.id
"Dharma Nasional College of Economics, Jember",Jember,Webpage-Not-Found
Dharma Negara Business School,Bandung,http://stiedharmanegara.ac.id
"Dharma Putra College of Economics, Semarang",Semarang,http://stiedharmaputra-smg.ac.id
Dharma Wacana College of Education and Teacher Training,Metro,Webpage-Not-Found
Dharma Wacana College of Social and Political Sciences,Metro,Webpage-Not-Found
Dharmawangsa University,Medan,http://dharmawangsa.ac.id
Dian Nusantara University,Medan,http://www.untara.ac.id
Dian Nuswantoro University,Semarang,http://www.dinus.ac.id
Diponegoro University,Semarang,http://www.undip.ac.id
Djuanda University,Bogor,http://www.unida.ac.id
Dr. Moechtar Talib College of Economics,Jakarta Timur,http://www.stiemt.ac.id
Dr. Nugroho Magetan University,Magetan,http://www.udn.ac.id
Dr. Soetomo University,Surabaya,http://www.unitomo.ac.id
Drg Suherman Medical Institute,Bekasi,http://web.imds.ac.id/imds
Driyakara College of Philosophy,Jakarta Pusat,http://www.driyarkara.ac.id
Dumoga Bone Kotamobagu University,Kotamobagu,http://udk.ac.id
